154.566,0.66469894
155.12,0.662207789
155.674,0.663407363
156.228,0.661883225
156.782,0.663940305
157.336,0.663842024
157.89,0.663530884
158.444,0.662864455
158.998,0.661185753
159.552,0.660947766
160.106,0.665418944
160.66,0.662580692
161.214,0.661807146
161.768,0.663214875
162.322,0.664403999
162.876,0.660069125
163.43,0.662447369
163.984,0.661301707
164.538,0.662547582
165.092,0.660755117
165.646,0.664861746
166.2,0.657993729
166.754,0.661276251
167.308,0.663735157
