85.87,0.786315696
86.424,0.788785511
86.978,0.782648732
87.532,0.783330722
88.086,0.789987018
88.64,0.78703275
89.194,0.790079799
89.748,0.790512997
90.302,0.784585563
90.856,0.788169995
91.41,0.789294938
91.964,0.791714229
92.518,0.793504621
93.072,0.790847874
93.626,0.790046596
94.18,0.793648263
94.734,0.792710707
95.288,0.789940707
95.842,0.795106268
96.396,0.791429421
96.95,0.793074443
97.504,0.796522697
98.058,0.791125065
98.612,0.792768764
99.166,0.792524034
99.72,0.791973122
100.274,0.789323629
100.828,0.795240763
101.382,0.792095677
101.936,0.793930223
102.49,0.791558331
103.044,0.793986988
103.598,0.79165495
104.152,0.791589646
104.706,0.794296135
105.26,0.789446133
105.814,0.795748806
106.368,0.797769648
106.922,0.797293864
107.476,0.791840415
108.03,0.795043273
108.584,0.795848954
109.138,0.796077122
109.692,0.796503919
110.246,0.799012849
110.8,0.800227296
111.354,0.798608423
111.908,0.801588969
112.462,0.794694409
113.016,0.793544909
113.57,0.798229911
114.124,0.797289313
114.678,0.798168261
115.232,0.800748614
115.786,0.799607075
116.34,0.796204453
116.894,0.797976185
117.448,0.798997328
118.002,0.801001375
118.556,0.803079665
119.11,0.803430773
119.664,0.802944047
120.218,0.800874014
120.772,0.800356938
121.326,0.802951057
121.88,0.79820476
122.434,0.799156266
122.988,0.798226174
123.542,0.800801892
124.096,0.804169508
124.65,0.800906707
125.204,0.803795059
125.758,0.805447138
126.312,0.805036463
126.866,0.80252863
127.42,0.806982274
127.974,0.807629816
128.528,0.803723288
129.082,0.807520412
129.636,0.802025786
130.19,0.804890747
130.744,0.808864836
131.298,0.806418382
131.852,0.805808075
132.406,0.806771334
132.96,0.803399248
133.514,0.805842851
134.068,0.810523426
134.622,0.80533347
135.176,0.807946816
135.73,0.804856886
136.284,0.808270279
136.838,0.806477902
137.392,0.806230279
137.946,0.806754839
138.5,0.809301206
139.054,0.804468814
139.608,0.806068581
140.162,0.806991369
140.716,0.806589277
141.27,0.803874441
141.824,0.806810987
142.378,0.807770824
142.932,0.805191812
143.486,0.809680409
144.04,0.810645083
144.594,0.807688511
145.148,0.805760876
145.702,0.809673374
146.256,0.808241611
146.81,0.807104198
147.364,0.812153813
147.918,0.810590604
148.472,0.810386088
149.026,0.812890273
149.58,0.809202422
150.134,0.812919079
150.688,0.809678798
151.242,0.809248208
151.796,0.809360618
152.35,0.811181292
152.904,0.812722879
153.458,0.809699837
154.012,0.81253183
154.566,0.810406598
155.12,0.810887332
155.674,0.813524736
156.228,0.809416096
156.782,0.811155908
157.336,0.811691613
157.89,0.816600384
158.444,0.811108152
158.998,0.81222782
159.552,0.809523633
160.106,0.812687419
160.66,0.811422754
161.214,0.814039343
161.768,0.812951117
162.322,0.812864385
162.876,0.809923281
163.43,0.810965767
163.984,0.810700837
164.538,0.81193964
165.092,0.810329115
165.646,0.810514653
166.2,0.813533018
166.754,0.811783379
167.308,0.811823055
